time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,asset_pair
2024-08-18,2024-08-19T00:00:00.0000000Z,2024-08-18T00:00:00.4830000Z,2024-08-18T23:59:59.4120000Z,59491.99,60284.99,58408.92,58427.35,13493.277310000018,1092867,BINANCE_SPOT_BTC_USDT
2024-08-19,2024-08-20T00:00:00.0000000Z,2024-08-19T00:00:00.1060000Z,2024-08-19T23:59:59.8160000Z,58427.35,59617.63,57787.3,59438.5,22702.161810000023,1629702,BINANCE_SPOT_BTC_USDT
2024-08-20,2024-08-21T00:00:00.0000000Z,2024-08-20T00:00:00.0250000Z,2024-08-20T23:59:59.5100000Z,59438.5,61400.0,58548.23,59013.8,31262.26388999997,1893165,BINANCE_SPOT_BTC_USDT
2024-08-21,2024-08-22T00:00:00.0000000Z,2024-08-21T00:00:00.0700000Z,2024-08-21T23:59:59.8300000Z,59013.8,61820.93,58783.47,61156.03,26656.155200000023,1893439,BINANCE_SPOT_BTC_USDT
2024-08-22,2024-08-23T00:00:00.0000000Z,2024-08-22T00:00:00.4720000Z,2024-08-22T23:59:59.4820000Z,61156.03,61400.0,59724.87,60375.84,21207.319989999978,1714047,BINANCE_SPOT_BTC_USDT
2024-08-23,2024-08-24T00:00:00.0000000Z,2024-08-23T00:00:00.2050000Z,2024-08-23T23:59:59.2310000Z,60375.83,64955.0,60342.14,64037.24,36635.630620000025,2429518,BINANCE_SPOT_BTC_USDT
2024-08-24,2024-08-25T00:00:00.0000000Z,2024-08-24T00:00:00.1710000Z,2024-08-24T23:59:59.9020000Z,64037.24,64494.5,63531.0,64157.01,15784.086909999996,1539109,BINANCE_SPOT_BTC_USDT
2024-08-25,2024-08-26T00:00:00.0000000Z,2024-08-25T00:00:00.4980000Z,2024-08-25T23:59:59.7660000Z,64157.02,65000.0,63773.27,64220.0,12245.399889999975,1250715,BINANCE_SPOT_BTC_USDT
2024-08-26,2024-08-27T00:00:00.0000000Z,2024-08-26T00:00:00.1480000Z,2024-08-26T23:59:59.9590000Z,64219.99,64481.0,62800.0,62834.74,19252.674090000026,2119032,BINANCE_SPOT_BTC_USDT
2024-08-27,2024-08-28T00:00:00.0000000Z,2024-08-27T00:00:00.0520000Z,2024-08-27T23:59:59.7790000Z,62831.01,63212.0,58034.01,59415.0,34383.45534999998,2925717,BINANCE_SPOT_BTC_USDT
2024-08-28,2024-08-29T00:00:00.0000000Z,2024-08-28T00:00:00.1200000Z,2024-08-28T23:59:56.4390000Z,59415.0,60234.98,57860.0,59012.93,36040.299450000086,3593738,BINANCE_SPOT_BTC_USDT
2024-08-29,2024-08-30T00:00:00.0000000Z,2024-08-29T00:00:13.0090000Z,2024-08-29T23:59:59.9330000Z,59024.08,61166.99,58713.09,59359.01,26556.07890000002,2693554,BINANCE_SPOT_BTC_USDT
2024-08-30,2024-08-31T00:00:00.0000000Z,2024-08-30T00:00:00.0040000Z,2024-08-30T23:59:59.8530000Z,59359.0,59944.07,57701.1,59123.99,26532.659919999965,2699565,BINANCE_SPOT_BTC_USDT
2024-08-31,2024-09-01T00:00:00.0000000Z,2024-08-31T00:00:00.0060000Z,2024-08-31T23:59:59.6430000Z,59123.99,59462.38,58744.0,58973.99,8767.353010000004,892216,BINANCE_SPOT_BTC_USDT
2024-09-01,2024-09-02T00:00:00.0000000Z,2024-09-01T00:00:00.2660000Z,2024-09-01T23:59:59.6150000Z,58974.0,59076.59,57205.0,57301.86,19477.761159999973,2077700,BINANCE_SPOT_BTC_USDT
2024-09-02,2024-09-03T00:00:00.0000000Z,2024-09-02T00:00:00.0020000Z,2024-09-02T23:59:59.7240000Z,57301.77,59425.69,57128.27,59132.13,22472.92456999998,1931264,BINANCE_SPOT_BTC_USDT
2024-09-03,2024-09-04T00:00:00.0000000Z,2024-09-03T00:00:00.0050000Z,2024-09-03T23:59:59.1950000Z,59132.12,59809.65,57415.0,57487.73,22552.55447000001,2178980,BINANCE_SPOT_BTC_USDT
2024-09-04,2024-09-05T00:00:00.0000000Z,2024-09-04T00:00:00.1290000Z,2024-09-04T23:59:59.9530000Z,57487.74,58519.0,55606.0,57970.9,33286.90195000009,3073812,BINANCE_SPOT_BTC_USDT
2024-09-05,2024-09-06T00:00:00.0000000Z,2024-09-05T00:00:00.2250000Z,2024-09-05T23:59:59.2750000Z,57970.9,58327.07,55643.65,56180.0,27119.538009999975,3296087,BINANCE_SPOT_BTC_USDT
2024-09-06,2024-09-07T00:00:00.0000000Z,2024-09-06T00:00:00.1360000Z,2024-09-06T23:59:59.9130000Z,56180.0,57008.0,52550.0,53962.97,53260.72579999999,5199027,BINANCE_SPOT_BTC_USDT
2024-09-07,2024-09-08T00:00:00.0000000Z,2024-09-07T00:00:00.1280000Z,2024-09-07T23:59:57.6150000Z,53962.97,54850.0,53745.54,54159.99,16565.463570000018,1907336,BINANCE_SPOT_BTC_USDT
2024-09-08,2024-09-09T00:00:00.0000000Z,2024-09-08T00:00:00.1090000Z,2024-09-08T23:59:55.9220000Z,54160.86,55318.0,53629.01,54869.95,15187.437040000017,1672468,BINANCE_SPOT_BTC_USDT
2024-09-09,2024-09-10T00:00:00.0000000Z,2024-09-09T00:00:00.2210000Z,2024-09-09T23:59:43.5870000Z,54869.95,58088.0,54591.96,57047.99,31226.872310000035,3223631,BINANCE_SPOT_BTC_USDT
2024-09-10,2024-09-11T00:00:00.0000000Z,2024-09-10T00:00:11.9370000Z,2024-09-10T23:59:59.7710000Z,57060.0,58044.36,56386.4,57635.99,23594.993859999973,2839556,BINANCE_SPOT_BTC_USDT
2024-09-11,2024-09-12T00:00:00.0000000Z,2024-09-11T00:00:00.0040000Z,2024-09-11T23:59:59.5230000Z,57635.99,57981.71,55545.19,57338.0,32918.399610000044,4028575,BINANCE_SPOT_BTC_USDT
2024-09-12,2024-09-13T00:00:00.0000000Z,2024-09-12T00:00:00.3040000Z,2024-09-12T23:59:59.3170000Z,57338.0,58588.0,57324.0,58132.32,30292.870180000024,3638054,BINANCE_SPOT_BTC_USDT
2024-09-13,2024-09-14T00:00:00.0000000Z,2024-09-13T00:00:00.0050000Z,2024-09-13T23:59:59.9150000Z,58132.31,60625.0,57632.62,60498.0,29470.584430000024,3333192,BINANCE_SPOT_BTC_USDT
2024-09-14,2024-09-15T00:00:00.0000000Z,2024-09-14T00:00:00.0030000Z,2024-09-14T23:59:59.8180000Z,60497.99,60610.45,59400.0,59993.03,11500.547749999989,1241804,BINANCE_SPOT_BTC_USDT
2024-09-15,2024-09-16T00:00:00.0000000Z,2024-09-15T00:00:00.0020000Z,2024-09-15T23:59:59.5610000Z,59993.02,60395.8,58691.05,59132.0,13358.011989999999,1523415,BINANCE_SPOT_BTC_USDT
2024-09-16,2024-09-17T00:00:00.0000000Z,2024-09-16T00:00:00.2130000Z,2024-09-16T23:59:59.8320000Z,59132.0,59210.7,57520.0,58213.99,24930.986659999988,2973459,BINANCE_SPOT_BTC_USDT
2024-09-17,2024-09-18T00:00:00.0000000Z,2024-09-17T00:00:00.0090000Z,2024-09-17T23:59:59.8310000Z,58213.99,61320.0,57610.01,60313.99,32239.428760000006,3810593,BINANCE_SPOT_BTC_USDT
2024-09-18,2024-09-19T00:00:00.0000000Z,2024-09-18T00:00:00.4660000Z,2024-09-18T23:59:59.7830000Z,60313.99,61786.24,59174.8,61759.99,32615.449220000006,4741764,BINANCE_SPOT_BTC_USDT
2024-09-19,2024-09-20T00:00:00.0000000Z,2024-09-19T00:00:00.0070000Z,2024-09-19T23:59:59.1900000Z,61759.98,63850.0,61555.0,62947.99,32524.96816999999,4222845,BINANCE_SPOT_BTC_USDT
2024-09-20,2024-09-21T00:00:00.0000000Z,2024-09-20T00:00:00.4860000Z,2024-09-20T23:59:59.8050000Z,62948.0,64133.32,62350.0,63201.05,23210.34598000003,3657852,BINANCE_SPOT_BTC_USDT
2024-09-21,2024-09-22T00:00:00.0000000Z,2024-09-21T00:00:00.0050000Z,2024-09-21T23:59:59.8780000Z,63201.05,63559.9,62758.0,63348.96,7780.044470000012,1191630,BINANCE_SPOT_BTC_USDT
2024-09-22,2024-09-23T00:00:00.0000000Z,2024-09-22T00:00:00.2280000Z,2024-09-22T23:59:59.8920000Z,63348.97,64000.0,62357.93,63578.76,13317.572019999996,1986209,BINANCE_SPOT_BTC_USDT
2024-09-23,2024-09-24T00:00:00.0000000Z,2024-09-23T00:00:00.0040000Z,2024-09-23T23:59:59.3820000Z,63578.76,64745.88,62538.75,63339.99,22954.878950000006,3817129,BINANCE_SPOT_BTC_USDT
2024-09-24,2024-09-25T00:00:00.0000000Z,2024-09-24T00:00:00.0040000Z,2024-09-24T23:59:59.9710000Z,63339.99,64688.0,62700.0,64262.7,21449.05003999999,3660142,BINANCE_SPOT_BTC_USDT
2024-09-25,2024-09-26T00:00:00.0000000Z,2024-09-25T00:00:00.0390000Z,2024-09-25T23:59:36.4630000Z,64262.7,64817.99,62947.08,63159.83,16855.561300000005,3208532,BINANCE_SPOT_BTC_USDT
2024-09-26,2024-09-27T00:00:00.0000000Z,2024-09-26T00:00:10.6160000Z,2024-09-26T23:59:59.8500000Z,63155.16,65839.0,62670.0,65173.99,24622.813119999973,3686865,BINANCE_SPOT_BTC_USDT
2024-09-27,2024-09-28T00:00:00.0000000Z,2024-09-27T00:00:00.4490000Z,2024-09-27T23:59:59.9850000Z,65173.99,66445.78,64819.9,65769.95,21070.923339999994,3394686,BINANCE_SPOT_BTC_USDT
2024-09-28,2024-09-29T00:00:00.0000000Z,2024-09-28T00:00:00.1450000Z,2024-09-28T23:59:59.6570000Z,65769.95,66260.0,65422.23,65858.0,8571.458820000002,1284436,BINANCE_SPOT_BTC_USDT
2024-09-29,2024-09-30T00:00:00.0000000Z,2024-09-29T00:00:00.0090000Z,2024-09-29T23:59:59.6910000Z,65858.0,66076.12,65432.0,65602.01,8184.50801,1376553,BINANCE_SPOT_BTC_USDT
2024-09-30,2024-10-01T00:00:00.0000000Z,2024-09-30T00:00:00.2040000Z,2024-09-30T23:59:59.8920000Z,65602.01,65618.8,62870.0,63327.59,28439.496960000048,3770925,BINANCE_SPOT_BTC_USDT
2024-10-01,2024-10-02T00:00:00.0000000Z,2024-10-01T00:00:00.0200000Z,2024-10-01T23:59:59.8320000Z,63327.6,64130.63,60164.0,60805.87,39601.83840000004,5106003,BINANCE_SPOT_BTC_USDT
2024-10-02,2024-10-03T00:00:00.0000000Z,2024-10-02T00:00:00.2560000Z,2024-10-02T23:59:59.0820000Z,60804.92,62390.31,60000.0,60649.28,29953.94766999999,5105755,BINANCE_SPOT_BTC_USDT
2024-10-03,2024-10-04T00:00:00.0000000Z,2024-10-03T00:00:00.1290000Z,2024-10-03T23:59:59.8440000Z,60649.25,61477.19,59828.11,60752.71,24660.938770000004,4938945,BINANCE_SPOT_BTC_USDT
2024-10-04,2024-10-05T00:00:00.0000000Z,2024-10-04T00:00:00.3630000Z,2024-10-04T23:59:59.6260000Z,60752.72,62484.85,60459.9,62086.0,20286.56811000003,3665315,BINANCE_SPOT_BTC_USDT
2024-10-05,2024-10-06T00:00:00.0000000Z,2024-10-05T00:00:00.6080000Z,2024-10-05T23:59:59.3790000Z,62086.0,62370.56,61689.26,62058.0,7722.757480000011,1163596,BINANCE_SPOT_BTC_USDT
2024-10-06,2024-10-07T00:00:00.0000000Z,2024-10-06T00:00:00.1410000Z,2024-10-06T23:59:59.9970000Z,62058.01,62975.0,61798.97,62819.91,8507.478220000003,1501152,BINANCE_SPOT_BTC_USDT
2024-10-07,2024-10-08T00:00:00.0000000Z,2024-10-07T00:00:00.2950000Z,2024-10-07T23:59:58.9340000Z,62819.91,64478.19,62128.0,62224.0,24394.43791000001,4502412,BINANCE_SPOT_BTC_USDT
2024-10-08,2024-10-09T00:00:00.0000000Z,2024-10-08T00:00:00.1910000Z,2024-10-08T23:59:59.8590000Z,62224.01,63200.0,61860.31,62160.49,18484.344199999992,3601371,BINANCE_SPOT_BTC_USDT
2024-10-09,2024-10-10T00:00:00.0000000Z,2024-10-09T00:00:00.4450000Z,2024-10-09T23:59:59.7420000Z,62160.5,62543.75,60301.0,60636.02,18537.237349999992,3424085,BINANCE_SPOT_BTC_USDT
2024-10-10,2024-10-11T00:00:00.0000000Z,2024-10-10T00:00:00.2250000Z,2024-10-10T23:59:59.6110000Z,60636.01,61321.68,58949.0,60326.39,22262.73997999998,3653498,BINANCE_SPOT_BTC_USDT
2024-10-11,2024-10-12T00:00:00.0000000Z,2024-10-11T00:00:00.2930000Z,2024-10-11T23:59:59.9840000Z,60326.4,63417.56,60087.64,62540.0,22640.38738000002,3104055,BINANCE_SPOT_BTC_USDT
2024-10-12,2024-10-13T00:00:00.0000000Z,2024-10-12T00:00:00.1360000Z,2024-10-12T23:59:59.3960000Z,62539.99,63480.0,62487.23,63206.22,10409.336429999987,1684047,BINANCE_SPOT_BTC_USDT
2024-10-13,2024-10-14T00:00:00.0000000Z,2024-10-13T00:00:00.3950000Z,2024-10-13T23:59:59.3910000Z,63206.23,63285.72,62050.0,62870.02,11792.555759999994,2214965,BINANCE_SPOT_BTC_USDT
2024-10-14,2024-10-15T00:00:00.0000000Z,2024-10-14T00:00:00.3890000Z,2024-10-14T23:59:59.6400000Z,62870.02,66500.0,62457.81,66083.99,35668.29978000001,4770551,BINANCE_SPOT_BTC_USDT
2024-10-15,2024-10-16T00:00:00.0000000Z,2024-10-15T00:00:00.0290000Z,2024-10-15T23:59:59.9080000Z,66084.0,67848.54,64800.01,67074.14,36449.736779999985,5343958,BINANCE_SPOT_BTC_USDT
2024-10-16,2024-10-17T00:00:00.0000000Z,2024-10-16T00:00:00.2390000Z,2024-10-16T23:59:59.9090000Z,67074.14,68424.0,66750.49,67620.01,29933.68832,5108526,BINANCE_SPOT_BTC_USDT
2024-10-17,2024-10-18T00:00:00.0000000Z,2024-10-17T00:00:00.2770000Z,2024-10-17T23:59:59.9820000Z,67620.0,67939.4,66666.0,67421.78,25322.498639999998,3980414,BINANCE_SPOT_BTC_USDT
2024-10-18,2024-10-19T00:00:00.0000000Z,2024-10-18T00:00:00.3340000Z,2024-10-18T23:59:59.4270000Z,67421.78,69000.0,67192.36,68428.0,28719.277090000007,4009559,BINANCE_SPOT_BTC_USDT
2024-10-19,2024-10-20T00:00:00.0000000Z,2024-10-19T00:00:00.1370000Z,2024-10-19T23:59:59.3230000Z,68427.99,68693.26,68010.0,68378.0,8193.49733,1152377,BINANCE_SPOT_BTC_USDT
2024-10-20,2024-10-21T00:00:00.0000000Z,2024-10-20T00:00:00.4090000Z,2024-10-20T23:59:57.6140000Z,68377.99,69400.0,68100.0,69031.99,12441.776510000007,1563783,BINANCE_SPOT_BTC_USDT
2024-10-21,2024-10-22T00:00:00.0000000Z,2024-10-21T00:00:00.1100000Z,2024-10-21T23:59:59.9700000Z,69032.0,69519.52,66840.67,67377.5,31365.448380000016,3684697,BINANCE_SPOT_BTC_USDT
2024-10-22,2024-10-23T00:00:00.0000000Z,2024-10-22T00:00:00.1640000Z,2024-10-22T23:59:59.8580000Z,67377.5,67836.01,66571.42,67426.0,24599.227160000002,3668710,BINANCE_SPOT_BTC_USDT
2024-10-23,2024-10-24T00:00:00.0000000Z,2024-10-23T00:00:00.0980000Z,2024-10-23T23:59:59.7900000Z,67426.01,67472.83,65260.0,66668.65,25351.376339999995,3796651,BINANCE_SPOT_BTC_USDT
2024-10-24,2024-10-25T00:00:00.0000000Z,2024-10-24T00:00:00.0130000Z,2024-10-24T23:59:59.5620000Z,66668.65,68850.0,66510.0,68198.28,22588.857910000017,3797225,BINANCE_SPOT_BTC_USDT
2024-10-25,2024-10-26T00:00:00.0000000Z,2024-10-25T00:00:00.0550000Z,2024-10-25T23:59:59.6300000Z,68198.27,68771.49,65610.35,66698.33,32653.23512000002,5152878,BINANCE_SPOT_BTC_USDT
2024-10-26,2024-10-27T00:00:00.0000000Z,2024-10-26T00:00:00.1150000Z,2024-10-26T23:59:57.3750000Z,66698.32,67454.55,66439.9,67092.76,11842.403300000004,2373363,BINANCE_SPOT_BTC_USDT
2024-10-27,2024-10-28T00:00:00.0000000Z,2024-10-27T00:00:00.0540000Z,2024-10-28T00:00:00.5540000Z,67092.76,68332.05,66913.73,68021.69,8648.569160000003,1771252,BINANCE_SPOT_BTC_USDT
2024-10-28,2024-10-29T00:00:00.0000000Z,2024-10-28T00:00:00.6090000Z,2024-10-28T23:59:59.4350000Z,68021.7,70270.0,67618.0,69962.21,29045.37658000004,4432080,BINANCE_SPOT_BTC_USDT
2024-10-29,2024-10-30T00:00:00.0000000Z,2024-10-29T00:00:00.1210000Z,2024-10-29T23:59:59.5950000Z,69962.21,73620.12,69760.0,72736.42,50124.057060000014,5644927,BINANCE_SPOT_BTC_USDT
2024-10-30,2024-10-31T00:00:00.0000000Z,2024-10-30T00:00:00.5630000Z,2024-10-30T23:59:59.8970000Z,72736.41,72961.0,71436.0,72344.74,26883.714650000016,4040422,BINANCE_SPOT_BTC_USDT
2024-10-31,2024-11-01T00:00:00.0000000Z,2024-10-31T00:00:00.1600000Z,2024-10-31T23:59:59.7870000Z,72344.75,72700.0,69685.76,70292.01,29344.839399999997,4524607,BINANCE_SPOT_BTC_USDT
2024-11-01,2024-11-02T00:00:00.0000000Z,2024-11-01T00:00:00.1870000Z,2024-11-01T23:59:59.5570000Z,70292.01,71632.95,68820.14,69496.01,38117.43238999999,4551886,BINANCE_SPOT_BTC_USDT
2024-11-02,2024-11-03T00:00:00.0000000Z,2024-11-02T00:00:00.0230000Z,2024-11-02T23:59:59.7980000Z,69496.0,69914.37,69000.14,69374.74,10521.441489999996,1603474,BINANCE_SPOT_BTC_USDT
2024-11-03,2024-11-04T00:00:00.0000000Z,2024-11-03T00:00:00.3970000Z,2024-11-03T23:59:59.8580000Z,69374.74,69391.0,67478.73,68775.99,24992.89477999999,3667488,BINANCE_SPOT_BTC_USDT
2024-11-04,2024-11-05T00:00:00.0000000Z,2024-11-04T00:00:00.3190000Z,2024-11-04T23:59:59.3590000Z,68775.99,69500.0,66835.0,67850.01,29797.853940000026,5376579,BINANCE_SPOT_BTC_USDT
2024-11-05,2024-11-06T00:00:00.0000000Z,2024-11-05T00:00:00.4570000Z,2024-11-05T23:59:59.5090000Z,67850.01,70577.91,67476.63,69372.01,33339.24241000002,4953799,BINANCE_SPOT_BTC_USDT
2024-11-06,2024-11-07T00:00:00.0000000Z,2024-11-06T00:00:00.2880000Z,2024-11-06T23:59:59.6370000Z,69372.01,76400.0,69298.0,75571.99,100286.15689300006,8257558,BINANCE_SPOT_BTC_USDT
2024-11-07,2024-11-08T00:00:00.0000000Z,2024-11-07T00:00:00.0380000Z,2024-11-07T23:59:59.8050000Z,75571.99,76849.99,74416.0,75857.89,44855.47030499999,5206492,BINANCE_SPOT_BTC_USDT
2024-11-08,2024-11-09T00:00:00.0000000Z,2024-11-08T00:00:00.2640000Z,2024-11-08T23:59:59.9290000Z,75857.89,77199.99,75555.0,76509.78,36518.197963000035,4876989,BINANCE_SPOT_BTC_USDT
2024-11-09,2024-11-10T00:00:00.0000000Z,2024-11-09T00:00:00.0300000Z,2024-11-09T23:59:58.8280000Z,76509.78,76900.0,75714.66,76677.46,16941.203970000017,2585024,BINANCE_SPOT_BTC_USDT
2024-11-10,2024-11-11T00:00:00.0000000Z,2024-11-10T00:00:00.3210000Z,2024-11-10T23:59:59.7710000Z,76677.46,81500.0,76492.0,80370.01,59784.049220999994,6912156,BINANCE_SPOT_BTC_USDT
2024-11-11,2024-11-12T00:00:00.0000000Z,2024-11-11T00:00:00.0790000Z,2024-11-11T23:59:59.9480000Z,80370.01,89530.54,80216.01,88647.99,80841.31021000008,9176239,BINANCE_SPOT_BTC_USDT
2024-11-12,2024-11-13T00:00:00.0000000Z,2024-11-12T00:00:00.0280000Z,2024-11-12T23:59:59.3880000Z,88648.0,89940.0,85130.01,87952.01,85174.1154509999,10105793,BINANCE_SPOT_BTC_USDT
2024-11-13,2024-11-14T00:00:00.0000000Z,2024-11-13T00:00:00.0040000Z,2024-11-13T23:59:59.8590000Z,87952.0,93265.64,86127.99,90375.2,74409.23517399996,10704313,BINANCE_SPOT_BTC_USDT
2024-11-14,2024-11-15T00:00:00.0000000Z,2024-11-14T00:00:00.1940000Z,2024-11-14T23:59:59.7850000Z,90375.21,91790.0,86668.21,87325.59,54564.55773999995,9540029,BINANCE_SPOT_BTC_USDT
2024-11-15,2024-11-16T00:00:00.0000000Z,2024-11-15T00:00:00.1920000Z,2024-11-15T23:59:59.9780000Z,87325.59,91850.0,87073.38,91032.07,47714.974279999995,7981903,BINANCE_SPOT_BTC_USDT
2024-11-16,2024-11-17T00:00:00.0000000Z,2024-11-16T00:00:00.2840000Z,2024-11-16T23:59:59.9870000Z,91032.08,91779.66,90056.17,90586.92,22509.011859999955,4206329,BINANCE_SPOT_BTC_USDT
2024-11-17,2024-11-18T00:00:00.0000000Z,2024-11-17T00:00:00.0100000Z,2024-11-17T23:59:59.9410000Z,90587.98,91449.99,88722.0,89855.99,23355.18364999996,4840750,BINANCE_SPOT_BTC_USDT
2024-11-18,2024-11-19T00:00:00.0000000Z,2024-11-18T00:01:39.0190000Z,2024-11-18T23:59:59.6740000Z,89716.73,92594.0,89376.9,90464.08,46145.526890000016,7105831,BINANCE_SPOT_BTC_USDT
2024-11-19,2024-11-20T00:00:00.0000000Z,2024-11-19T00:02:14.6870000Z,2024-11-19T23:59:59.9260000Z,90423.99,93905.51,90357.0,92310.79,43587.81750999999,5636446,BINANCE_SPOT_BTC_USDT
2024-11-20,2024-11-21T00:00:00.0000000Z,2024-11-20T00:00:00.0810000Z,2024-11-20T23:59:59.9540000Z,92310.8,94831.97,91500.0,94286.56,42229.224313999955,7394084,BINANCE_SPOT_BTC_USDT
2024-11-21,2024-11-22T00:00:00.0000000Z,2024-11-21T00:04:32.2710000Z,2024-11-21T23:59:59.3200000Z,94239.99,98988.0,94040.0,98317.12,67786.13316699998,8829114,BINANCE_SPOT_BTC_USDT
2024-11-22,2024-11-23T00:00:00.0000000Z,2024-11-22T00:02:30.1360000Z,2024-11-22T23:59:59.9840000Z,98280.0,99588.01,97122.11,98892.0,45293.79345299998,7154822,BINANCE_SPOT_BTC_USDT
2024-11-23,2024-11-24T00:00:00.0000000Z,2024-11-23T00:00:00.0170000Z,2024-11-23T23:59:59.4010000Z,98892.0,98908.85,97155.09,97672.4,22114.542870000016,3530841,BINANCE_SPOT_BTC_USDT
2024-11-24,2024-11-25T00:00:00.0000000Z,2024-11-24T00:00:00.2570000Z,2024-11-24T23:59:59.8280000Z,97672.4,98564.0,95747.57,97900.04,28613.19173999998,4571380,BINANCE_SPOT_BTC_USDT
2024-11-25,2024-11-26T00:00:00.0000000Z,2024-11-25T00:05:57.6910000Z,2024-11-25T23:59:59.9500000Z,97870.49,98871.8,92600.19,93010.01,47705.25524,7874758,BINANCE_SPOT_BTC_USDT
2024-11-26,2024-11-27T00:00:00.0000000Z,2024-11-26T00:00:00.0030000Z,2024-11-26T23:59:59.9240000Z,93010.01,94973.37,90791.1,91965.16,52023.25141999994,9238575,BINANCE_SPOT_BTC_USDT
2024-11-27,2024-11-28T00:00:00.0000000Z,2024-11-27T00:00:00.0670000Z,2024-11-27T23:59:59.9920000Z,91965.16,97208.21,91792.14,95863.11,35606.86799999999,5824710,BINANCE_SPOT_BTC_USDT
2024-11-28,2024-11-29T00:00:00.0000000Z,2024-11-28T00:00:00.1180000Z,2024-11-28T23:59:59.1450000Z,95863.11,96564.0,94640.0,95643.98,24938.517369999958,4292282,BINANCE_SPOT_BTC_USDT
2024-11-29,2024-11-30T00:00:00.0000000Z,2024-11-29T00:00:00.1690000Z,2024-11-29T23:59:59.9990000Z,95643.99,98563.99,95364.99,97460.0,23853.80747999998,4414368,BINANCE_SPOT_BTC_USDT
2024-11-30,2024-12-01T00:00:00.0000000Z,2024-11-30T00:00:00.3760000Z,2024-11-30T23:59:59.9870000Z,97460.0,97463.95,96092.01,96407.99,12824.541219999974,2892580,BINANCE_SPOT_BTC_USDT
2024-12-01,2024-12-02T00:00:00.0000000Z,2024-12-01T00:00:00.1010000Z,2024-12-02T00:00:00.0300000Z,96407.99,97836.0,95693.88,97185.17,15375.01299999999,2998752,BINANCE_SPOT_BTC_USDT
2024-12-02,2024-12-03T00:00:00.0000000Z,2024-12-02T00:00:00.0300000Z,2024-12-02T23:59:59.9990000Z,97185.17,98130.0,94395.0,95840.62,32521.345200000003,6550812,BINANCE_SPOT_BTC_USDT
2024-12-03,2024-12-04T00:00:00.0000000Z,2024-12-03T00:00:00.0180000Z,2024-12-03T23:59:59.9990000Z,95840.61,96305.52,93713.31,95849.69,26541.003369999984,4229429,BINANCE_SPOT_BTC_USDT
2024-12-04,2024-12-05T00:00:00.0000000Z,2024-12-04T00:00:00.2430000Z,2024-12-04T23:59:59.7940000Z,95849.69,99000.0,94587.83,98587.32,33876.97476,5167355,BINANCE_SPOT_BTC_USDT
2024-12-05,2024-12-06T00:00:00.0000000Z,2024-12-05T00:00:00.1260000Z,2024-12-05T23:59:59.9430000Z,98587.32,103579.99,94440.0,96945.63,75570.630822,8573796,BINANCE_SPOT_BTC_USDT
2024-12-06,2024-12-07T00:00:00.0000000Z,2024-12-06T00:00:00.1450000Z,2024-12-06T23:59:59.6170000Z,96945.63,101898.99,96388.0,99740.84,30547.775819999948,4766739,BINANCE_SPOT_BTC_USDT
2024-12-07,2024-12-08T00:00:00.0000000Z,2024-12-07T00:00:00.2390000Z,2024-12-07T23:59:58.9360000Z,99740.84,100439.18,98844.0,99831.99,11874.295060000006,2107021,BINANCE_SPOT_BTC_USDT
2024-12-08,2024-12-09T00:00:00.0000000Z,2024-12-08T00:00:00.0240000Z,2024-12-08T23:59:59.6880000Z,99831.99,101351.0,98657.7,101109.59,12340.314129999999,2455501,BINANCE_SPOT_BTC_USDT
2024-12-09,2024-12-10T00:00:00.0000000Z,2024-12-09T00:01:51.5810000Z,2024-12-09T23:59:59.8160000Z,101028.0,101049.99,95366.57,97276.47,37566.25163000002,6462936,BINANCE_SPOT_BTC_USDT
2024-12-10,2024-12-11T00:00:00.0000000Z,2024-12-10T00:00:49.1180000Z,2024-12-10T23:59:59.9810000Z,97276.0,98270.0,94256.54,96593.0,40299.34013000004,9124527,BINANCE_SPOT_BTC_USDT
2024-12-11,2024-12-12T00:00:00.0000000Z,2024-12-11T00:00:43.4370000Z,2024-12-11T23:59:59.9900000Z,96620.0,101888.0,95658.24,101125.0,34824.83112000008,7659790,BINANCE_SPOT_BTC_USDT
2024-12-12,2024-12-13T00:00:00.0000000Z,2024-12-12T00:00:00.0210000Z,2024-12-12T23:59:59.3580000Z,101125.0,102540.0,99311.64,100004.29,25523.686380000072,7151255,BINANCE_SPOT_BTC_USDT
2024-12-13,2024-12-14T00:00:00.0000000Z,2024-12-13T00:00:00.1060000Z,2024-12-13T23:59:59.8920000Z,100004.29,101895.26,99205.0,101424.25,20503.22932999998,5137321,BINANCE_SPOT_BTC_USDT
2024-12-14,2024-12-15T00:00:00.0000000Z,2024-12-14T00:00:00.1550000Z,2024-12-14T23:59:59.2520000Z,101424.24,102650.0,100609.41,101420.0,13432.7668,3217540,BINANCE_SPOT_BTC_USDT
2024-12-15,2024-12-16T00:00:00.0000000Z,2024-12-15T00:00:44.8340000Z,2024-12-15T23:59:59.9430000Z,101371.05,104951.72,101237.14,104463.99,19045.59621,3300373,BINANCE_SPOT_BTC_USDT
2024-12-16,2024-12-17T00:00:00.0000000Z,2024-12-16T00:01:07.9810000Z,2024-12-16T23:59:59.9020000Z,104456.0,107793.07,103333.0,106058.66,38568.02023200002,7478123,BINANCE_SPOT_BTC_USDT
